,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,num_samples,duration,end_of_fade_in,start_of_fade_out,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence
459,2mxmOjndJSNyx68rIzueCH,0.557,0.198,3,-16.687,1,0.0298,0.871,0.00192,0.222,0.247,110.189,5147382,233.44136,0.10567,225.41933,-16.687,110.189,0.572,4,0.967,3,0.642,1,0.572
460,1sCvzeYzErQhfD11TKVyeV,0.753,0.423,4,-7.376,0,0.0321,0.0478,0.000213,0.139,0.638,88.186,4017498,182.19946,0.08109,173.22086,-7.376,88.186,0.61,4,0.973,4,0.467,0,0.509
461,1wcu77IwJHYejTbGbG7lIq,0.161,0.722,2,-6.199,1,0.0349,0.00444,0.0177,0.781,0.392,69.652,6091560,276.26123,0.09909,263.18076,-6.199,69.652,0.073,4,0.693,2,0.805,1,0.632
462,3t7fSeVQyPxxJ97owbnSEH,0.471,0.78,7,-3.765,1,0.0254,0.00654,4.23e-06,0.0721,0.384,96.888,4708128,213.52054,0.15646,196.44083,-3.765,96.888,0.741,4,0.991,7,1.0,1,0.944
463,1OmVQd1NR9at8GS4Sjqerf,0.59,0.473,2,-6.968,1,0.0263,0.166,0.00204,0.101,0.239,78.4,7988862,362.30667,0.06372,338.45987,-6.968,78.4,0.633,4,0.998,2,0.943,1,0.807
464,20PE15X1K8FNtQPa2spHU9,0.623,0.273,7,-12.904,1,0.026,0.26,2.32e-06,0.423,0.363,98.827,5049508,229.00262,0.94036,218.40689,-12.904,98.827,0.432,4,0.846,7,0.808,1,0.696
465,3cZlxCGWpMzTuOI59ycYnt,0.568,0.36,9,-10.244,1,0.028,0.519,0.000126,0.245,0.61,139.172,6193243,280.8727,0.07546,272.60806,-10.244,139.172,0.378,4,0.994,9,0.906,1,0.81
466,38D7QWiQaBUqpD9LI1iVTf,0.763,0.241,2,-11.183,1,0.0286,0.763,0.000414,0.101,0.609,105.843,4820768,218.62894,0.0,210.52373,-11.183,105.843,0.72,4,0.976,2,0.923,1,0.805
467,0ud5RFqu2F3vyjyeT3FUTq,0.469,0.417,2,-10.067,1,0.0295,0.0447,5.49e-06,0.108,0.311,139.545,6001443,272.1743,0.0,262.90793,-10.067,139.545,0.256,4,1.0,2,0.741,1,0.565
468,6vv8ORc8OTYsyq1HBPU4Z3,0.65,0.424,7,-11.477,1,0.0264,0.152,1.05e-05,0.312,0.68,112.762,4996936,226.61841,0.07628,219.58531,-11.477,112.762,0.932,4,1.0,7,0.567,1,0.593
469,4Kv9l1ThGisPiVn7J3vchn,0.551,0.426,9,-11.347,0,0.0268,0.469,1.43e-06,0.267,0.295,110.914,5515276,250.1259,0.11029,239.08426,-11.347,110.914,0.782,4,0.612,9,0.663,0,0.601
470,0EhtRas9WK5BLZeNQhVsEN,0.271,0.193,7,-14.658,1,0.0327,0.793,6.36e-06,0.104,0.373,177.534,4588811,208.10934,0.15651,198.01978,-14.658,177.534,0.048,3,0.866,7,0.707,1,0.571
471,2hmj5vXXgoPcqzOg9c7nKs,0.57,0.256,7,-13.265,0,0.0283,0.877,2.73e-06,0.121,0.341,116.067,5685550,257.84808,0.14449,248.52898,-13.265,116.067,0.789,3,1.0,7,0.006,0,0.272
472,6CSQi2hspzlhBd0GabV3cv,0.602,0.651,9,-7.783,1,0.0275,0.101,3.09e-06,0.325,0.718,128.455,4313088,195.6049,0.0,190.40363,-7.783,128.455,0.86,4,1.0,9,0.812,1,0.86
473,0FtkYYhidtk95ShtbYtsE9,0.651,0.293,9,-12.133,1,0.0268,0.493,0.0,0.339,0.272,76.362,4813263,218.28857,6.76281,210.02449,-12.133,76.362,0.204,4,0.956,9,0.845,1,0.885
474,6wEfmDobXXcd0upQtfKjea,0.458,0.485,5,-11.887,1,0.0281,0.348,0.00667,0.201,0.423,168.371,4564806,207.02068,0.06971,198.37389,-11.887,168.371,0.088,4,0.64,5,0.225,1,0.444
475,1eClIjKbAZ3ZawV3KK5slh,0.582,0.297,7,-12.443,1,0.027,0.647,4.04e-06,0.116,0.474,97.783,5067297,229.80939,0.0,222.92899,-12.443,97.783,0.681,4,0.992,7,0.952,1,0.854
476,5tXeHPmizjDjYtzaQBSuyC,0.492,0.175,2,-15.023,1,0.03,0.948,0.000622,0.101,0.237,102.044,7499884,340.1308,4.34213,327.59293,-15.023,102.044,0.429,3,0.87,2,0.755,1,0.723
477,1NdnL7qiPHAwOtMui0R0JL,0.581,0.103,2,-16.051,1,0.03,0.873,9.84e-06,0.164,0.375,83.14,3710682,168.2849,0.11025,159.1844,-16.051,83.14,0.338,4,1.0,2,0.071,1,0.279
478,2nUsT0Dow2YS4DIqtv6VqY,0.522,0.343,5,-13.163,1,0.0318,0.831,0.114,0.134,0.669,82.789,3781438,171.49379,0.11605,161.70956,-13.163,82.789,0.794,4,1.0,5,0.864,1,0.749
479,3KyRqkHAPRwV8Z0V9eM9OC,0.485,0.713,9,-6.941,1,0.0302,0.213,0.00233,0.986,0.508,78.678,9313963,422.40195,4.04027,422.40195,-6.941,78.678,0.181,4,1.0,9,0.632,1,0.62
480,5qKI4MTG4ITIY4qgVwl1TD,0.39,0.817,0,-4.696,1,0.0306,0.00414,0.000494,0.984,0.381,96.403,7086437,321.38037,0.0,321.38037,-4.696,96.403,0.719,4,1.0,0,0.126,1,0.412
481,6ZuZweyCj9a9PXmgi1531j,0.285,0.678,7,-8.537,1,0.0464,0.397,0.0,0.988,0.489,186.728,5178577,234.8561,0.0,234.8561,-8.537,186.728,0.064,4,0.979,7,0.17,1,0.546
482,66Po04fHmwGTZ7Y45CykTF,0.617,0.667,5,-8.161,1,0.0263,0.504,0.0,0.903,0.651,115.985,4452668,201.93506,0.0,201.93506,-8.161,115.985,0.806,4,1.0,5,0.621,1,0.617
483,2z4baFkHANCDny2oIhWMOy,0.388,0.62,2,-6.694,0,0.0292,0.425,0.000161,0.937,0.329,117.408,6766686,306.87918,0.0,306.87918,-6.694,117.408,0.667,4,0.967,2,0.643,0,0.676
484,6gIMapHNEpvd9w2F117bk7,0.57,0.916,4,-5.398,1,0.0379,0.338,0.0658,0.878,0.475,125.001,3786063,171.70354,0.0,171.70354,-5.398,125.001,0.773,4,0.805,4,1.0,1,0.725
485,6XBobiuu53ROdzumseSYxt,0.451,0.853,9,-5.983,1,0.0366,0.0665,0.0632,0.98,0.272,123.752,8438711,382.70798,0.0,382.70798,-5.983,123.752,0.757,4,0.992,9,0.668,1,0.419
486,0u78CeGbcWl4pRlXr7fF8b,0.31,0.679,0,-5.342,1,0.0309,0.141,0.000353,0.982,0.348,135.837,7439959,337.41312,0.0,337.41312,-5.342,135.837,0.126,3,1.0,0,0.518,1,0.689
487,6RhmiL6iRRFzdYNxIa4mw0,0.356,0.644,2,-9.247,1,0.0507,0.664,3.3e-05,0.985,0.364,94.731,6696019,303.67432,0.0,303.67432,-9.247,94.731,0.383,4,0.847,2,1.0,1,0.959
488,0FtxPqjfHHqPlJ2aYRoHH5,0.296,0.342,2,-11.236,1,0.0363,0.924,0.000273,0.987,0.207,105.251,3665753,166.2473,0.0,166.2473,-11.236,105.251,0.16,4,1.0,2,0.715,1,0.685
489,1InPL1Qm8qJC3FIIvFruNt,0.639,0.439,3,-8.809,1,0.0478,0.803,0.000967,0.122,0.274,147.939,4794552,217.44,0.15079,210.78494,-8.809,147.939,0.114,4,1.0,3,0.432,1,0.569
490,1UTTbArdZ8Z7cBaAbDBAjK,0.411,0.228,5,-12.34,1,0.0612,0.948,0.0,0.0829,0.235,81.645,3191958,144.76,5.52635,136.34177,-12.34,81.645,0.0,4,0.95,5,0.655,1,0.689
491,3iPJ039BamX9MIVZQWEnnL,0.72,0.408,2,-11.725,1,0.0498,0.832,2.61e-06,0.0992,0.341,121.972,5018874,227.61333,0.21542,206.86076,-11.725,121.972,0.307,4,1.0,2,0.197,1,0.42
492,2ouNoo43UNurALLYLCapJv,0.724,0.505,8,-6.613,1,0.0402,0.433,0.000103,0.13,0.267,103.969,4611390,209.13333,2.71093,196.39438,-6.613,103.969,0.675,4,1.0,8,0.593,1,0.601
493,73E2CgQVoVnyjZo6b3NO9a,0.641,0.234,11,-12.34,1,0.037,0.867,0.0,0.0942,0.373,136.059,4464096,202.45332,0.15669,191.25696,-12.34,136.059,0.554,4,0.996,11,0.249,1,0.475
494,38MKH1U8zGuzNXbm5tCBrn,0.66,0.514,2,-8.132,1,0.0339,0.755,0.00679,0.259,0.171,91.999,4741632,215.04,0.16839,206.22803,-8.132,91.999,0.142,4,1.0,2,0.928,1,0.813
495,6Gy3MOuOWPNs3nEorpdx5F,0.362,0.286,9,-10.15,1,0.0368,0.619,0.000148,0.124,0.15,80.673,4515252,204.77333,0.27887,194.08398,-10.15,80.673,0.272,4,0.983,9,0.759,1,0.672
496,2juRTLgqPmkOjgUCVcXOeC,0.697,0.523,2,-9.397,1,0.0287,0.502,0.000158,0.101,0.456,110.915,5204976,236.05333,0.17424,229.59311,-9.397,110.915,0.848,4,0.981,2,0.316,1,0.504
497,0IJQOj33GVl6osZmxClKqV,0.414,0.418,0,-10.108,0,0.0406,0.49,0.000356,0.0893,0.361,102.708,4889220,221.73334,0.33678,213.0663,-10.108,102.708,0.04,5,0.319,0,0.451,0,0.572
498,4c8SeWzX1nvSN7chHvyq8n,0.708,0.539,6,-8.817,1,0.0805,0.78,0.00086,0.153,0.173,100.969,4493202,203.77333,0.16762,194.64706,-8.817,100.969,0.725,4,1.0,6,0.956,1,0.821
499,5w4LtwuC1WuaObpLafjGZU,0.838,0.475,6,-6.768,1,0.239,0.752,0.0,0.115,0.867,142.012,3156678,143.16,0.16857,138.30385,-6.768,142.012,0.537,4,1.0,6,0.824,1,0.711
500,5uUjYnzcjEgiIFWR0av19g,0.705,0.734,2,-5.08,0,0.184,0.28,7.14e-05,0.093,0.457,94.996,4650669,210.91469,0.21478,201.68854,-5.08,94.996,0.835,4,1.0,2,0.474,0,0.476
501,1Qu24vc8msUVLcMZWa4k1x,0.571,0.443,0,-6.76,1,0.0451,0.3,6.95e-06,0.101,0.621,143.923,5462226,247.72,0.17052,236.2166,-6.76,143.923,0.298,3,1.0,0,0.663,1,0.645
502,1LFPRvtGW3ljy6ezlNu0mM,0.549,0.408,7,-7.675,1,0.0939,0.77,4.22e-06,0.151,0.671,124.717,3524898,159.85931,0.20553,152.7699,-7.675,124.717,0.0,4,1.0,7,0.0,1,0.126
503,7twY0ucjaUFUNfjkCHj1Cs,0.751,0.511,0,-10.481,0,0.39,0.478,0.00552,0.0802,0.653,151.618,2252628,102.16,0.29116,94.28463,-10.481,151.618,0.298,4,1.0,0,0.658,0,0.55
504,4h4Yy4DUZw0NkivxwBHM32,0.695,0.856,9,-4.916,0,0.0526,0.3,1.52e-06,0.319,0.548,99.98,4132565,187.41791,0.28454,178.17252,-4.916,99.98,0.254,3,0.601,9,0.437,0,0.416
505,7dJN4NWQuqCjWwIT3UwOps,0.612,0.565,5,-7.609,1,0.0414,0.585,0.00174,0.0827,0.545,89.895,4050438,183.69333,0.17451,171.85669,-7.609,89.895,0.201,4,0.993,5,0.454,1,0.457
506,26SZ1qJihhDqvzjVjOKiQ0,0.7,0.829,7,-7.072,1,0.357,0.279,0.0,0.112,0.311,83.888,3782898,171.56,0.17846,156.70567,-7.072,83.888,0.043,4,1.0,7,0.407,1,0.487
507,24i3ftE5sMEGsGtclPQPSc,0.528,0.653,10,-6.965,0,0.0632,0.599,0.0339,0.247,0.592,178.236,3353070,152.06667,0.22054,137.08481,-6.965,178.236,0.215,4,1.0,10,0.216,0,0.176
508,4HvE2E9rXJDcQhE4YfeNuG,0.403,0.245,0,-11.862,1,0.0569,0.969,4.74e-05,0.119,0.148,128.333,4424581,200.66127,0.28494,195.39592,-11.862,128.333,0.083,4,0.97,0,1.0,1,0.916
509,2uddLj27GIDBIdwRuIomE4,0.746,0.454,9,-8.79,1,0.0583,0.122,1.52e-05,0.296,0.268,121.921,3971097,180.0951,0.1619,176.16399,-8.79,121.921,0.597,4,0.962,9,0.367,1,0.415
510,5GWOpEPh1YAu1c25EENFlF,0.513,0.277,0,-10.587,1,0.0296,0.869,0.0,0.0621,0.132,135.926,5891426,267.18484,2.65288,254.10757,-10.587,135.926,0.163,4,0.789,0,0.708,1,0.677
511,3KKUAEaehogQNQUSIlZxF1,0.583,0.269,7,-9.823,1,0.0882,0.795,0.0,0.0938,0.5,106.921,4487292,203.50531,0.11696,195.4946,-9.823,106.921,0.383,4,0.866,7,0.742,1,0.686
512,6b2WZQaW8BWRCY7AMHaMP1,0.602,0.363,8,-8.393,1,0.0362,0.823,0.0,0.091,0.483,177.954,3146865,142.71497,0.12825,131.75002,-8.393,177.954,0.235,4,1.0,8,0.672,1,0.825
513,0nCfCedKIf6EjWFt55AXum,0.583,0.633,2,-7.662,1,0.0279,0.571,0.000816,0.156,0.379,95.037,4094409,185.68748,0.11592,176.38458,-7.662,95.037,0.61,4,0.973,2,0.32,1,0.509
514,1ERCrZMVMSpqDW4zmr4sRc,0.51,0.229,6,-11.394,1,0.0352,0.86,3.03e-05,0.118,0.107,93.309,3865835,175.32132,0.10531,170.3648,-11.394,93.309,0.398,4,1.0,6,0.883,1,0.893
515,3tlYKGhlexHCt8Ac5pYG49,0.396,0.418,6,-8.504,0,0.0294,0.731,9.46e-06,0.164,0.142,126.083,6128221,277.92386,0.12132,266.3677,-8.504,126.083,0.147,4,0.879,6,0.309,0,0.582
516,60FOYIclKOq7bdwY5z5GRw,0.558,0.178,4,-12.816,0,0.0396,0.907,0.0,0.132,0.373,79.53,4165554,188.91402,0.09841,178.79366,-12.816,79.53,0.173,4,0.978,4,0.146,0,0.405
517,0v0o4Otymd018Md9coeR4i,0.278,0.552,0,-6.305,1,0.0518,0.482,0.000174,0.101,0.193,161.958,4114534,186.60017,0.09683,175.1365,-6.305,161.958,0.028,3,0.981,0,0.63,1,0.657
518,5l3HdNxHfzukubdqakV6hL,0.383,0.238,10,-13.231,1,0.0288,0.873,0.917,0.0716,0.0369,102.042,12347161,559.962,3.27401,532.2478,-13.231,102.042,0.187,3,0.427,10,0.71,1,0.612
519,4Ad8uVajbb6QpUNQSmuswp,0.752,0.336,9,-13.032,1,0.0377,0.686,0.000133,0.11,0.521,95.996,3456817,156.77174,0.18358,145.86195,-13.032,95.996,0.532,3,0.69,9,0.598,1,0.62
520,0Om29oA0R3YPxVuf8Okowh,0.48,0.282,10,-10.37,1,0.0824,0.809,0.0,0.112,0.498,199.724,3846675,174.45238,0.0,163.53815,-10.37,199.724,0.029,4,0.712,10,0.467,1,0.533
521,6Y9HBKuFzPRzmW1Cc4j3Rs,0.456,0.349,7,-9.298,1,0.0386,0.62,0.0,0.0778,0.276,139.609,3803519,172.4952,0.11079,161.93016,-9.298,139.609,0.305,4,1.0,7,0.694,1,0.642
522,3f8zH05JnpK8wtuTqvSFsg,0.436,0.473,0,-8.986,1,0.0426,0.703,0.0,0.089,0.351,186.078,4664745,211.55305,0.1873,204.6839,-8.986,186.078,0.148,4,1.0,0,0.564,1,0.541
523,7iG6ySNM8AjH8zR3N3F4FY,0.485,0.762,2,-7.843,1,0.0379,0.00711,0.0132,0.12,0.052,115.956,5889931,267.11703,2.33941,250.57234,-7.843,115.956,0.756,4,0.877,2,0.297,1,0.491
524,3w6f34fBUXOvuko0Ihq7he,0.496,0.502,0,-7.696,1,0.052,0.251,0.0,0.0935,0.144,78.042,4294151,194.74608,0.23814,184.05296,-7.696,78.042,0.131,4,0.266,0,0.564,1,0.677
525,44r2HY8ZnKa5gJRqnKw7Sq,0.897,0.803,5,-4.669,0,0.151,0.252,0.0,0.339,0.78,94.003,4166568,188.96,0.10426,185.62032,-4.669,94.003,0.759,4,0.979,5,0.35,0,0.482
526,3yoDVeVWIPSuH1IolXKA0X,0.697,0.713,5,-4.09,1,0.153,0.367,0.0,0.101,0.476,171.844,4026918,182.62666,0.12195,175.6067,-4.09,171.844,0.499,4,1.0,5,0.823,1,0.677
527,4oO8HV1rGgXIGklt8HYjJR,0.854,0.715,11,-5.618,0,0.207,0.0691,0.0,0.0651,0.581,90.021,4060140,184.13333,0.12762,179.6702,-5.618,90.021,0.053,4,1.0,11,0.366,0,0.349
528,17DggX0uy1ocWbawGpop4J,0.773,0.646,8,-5.6,0,0.114,0.51,0.0,0.168,0.667,100.047,3871980,175.6,0.11651,172.08888,-5.6,100.047,0.032,4,1.0,8,0.451,0,0.433
529,7B7NxUQL8uX7l8WRzmcUFB,0.719,0.765,6,-4.734,0,0.266,0.279,0.0,0.247,0.802,179.844,5080320,230.4,0.31347,224.54857,-4.734,179.844,0.173,4,1.0,6,0.108,0,0.064
530,2namWBLTSw9YYJrkU1bT0s,0.803,0.73,4,-5.21,0,0.188,0.14,1.28e-05,0.0698,0.804,168.043,4354140,197.46667,0.14494,184.28517,-5.21,168.043,0.819,4,1.0,4,0.181,0,0.318
531,6qmi7bapPoaIr0riLzoo29,0.839,0.734,9,-5.427,1,0.0541,0.0932,0.0,0.196,0.902,94.023,6375096,289.12,2.24653,286.98123,-5.427,94.023,0.487,4,1.0,9,0.589,1,0.421
532,4Q5oewKBqBAMMvCgON6QKk,0.75,0.712,0,-3.986,1,0.0994,0.0427,2.39e-05,0.0594,0.692,180.032,5926452,268.77332,0.12209,258.38586,-3.986,180.032,0.271,4,1.0,0,0.591,1,0.573
533,1Z5OpewMdjSaSolEvlydqB,0.689,0.82,5,-4.343,1,0.253,0.261,0.0,0.592,0.818,178.061,4499964,204.08,0.11025,199.3433,-4.343,178.061,0.361,4,1.0,5,0.492,1,0.402
534,1H5lWEFTSW6p5IgZ4ywn7t,0.705,0.695,11,-4.313,0,0.305,0.272,0.0,0.286,0.53,82.0,6591480,298.93332,0.1098,292.0896,-4.313,82.0,0.483,4,1.0,11,0.599,0,0.501
535,0O5PySgI1kSC4T7TZ2bAvc,0.788,0.678,4,-3.603,0,0.116,0.203,0.0,0.112,0.788,172.08,5318460,241.2,0.09878,236.35593,-3.603,172.08,0.684,4,1.0,4,0.255,0,0.427
536,217RE2TUIVqJCB6pg3nIhx,0.787,0.81,11,-4.536,0,0.155,0.425,3.36e-05,0.227,0.875,98.006,4161570,188.73334,0.11011,184.63927,-4.536,98.006,0.448,4,1.0,11,0.573,0,0.628
537,5caqLyn9T06xoZNwvzKMkI,0.824,0.833,9,-4.212,1,0.167,0.517,2.29e-05,0.178,0.466,92.093,4730166,214.52,0.11837,214.52,-4.212,92.093,0.215,4,1.0,9,0.404,1,0.346
538,25IPptA8jtbRxCaOnIj47I,0.732,0.776,1,-4.358,0,0.207,0.316,0.0,0.216,0.629,91.995,5446644,247.01334,0.0,240.26268,-4.358,91.995,0.291,4,0.978,1,0.638,0,0.679
539,2u8OkSLXzovdpc4hVo2gr0,0.91,0.755,6,-5.012,1,0.108,0.301,0.0,0.243,0.817,92.017,4731930,214.6,2.89088,198.46677,-5.012,92.017,0.327,4,1.0,6,0.491,1,0.496
540,3pnpENd2PXAKuetjLIylEr,0.833,0.886,1,-4.722,0,0.0607,0.256,0.0,0.082,0.698,94.018,4177740,189.46667,0.11624,183.89043,-4.722,94.018,0.639,4,0.931,1,0.3,0,0.409
541,5Bum1rkazryjrychLeIfRK,0.666,0.721,5,-4.458,1,0.139,0.368,0.000252,0.155,0.855,176.025,3317202,150.44,0.12104,145.4556,-4.458,176.025,0.03,4,1.0,5,0.242,1,0.179
542,5HokHzcT1yQtsy7lLagEiA,0.755,0.694,1,-2.97,0,0.288,0.1,2.51e-06,0.0872,0.738,176.023,4179950,189.5669,0.06404,186.34595,-2.97,176.023,0.069,4,1.0,1,0.26,0,0.349
543,07bRe4SKiAntQQoERZnR0q,0.525,0.632,7,-9.744,0,0.277,0.493,0.00077,0.136,0.338,130.759,2364417,107.2298,0.22054,107.2298,-9.744,130.759,0.102,4,0.943,7,0.243,0,0.283
544,2GOaOOc8ROBp9O1ob9AsCr,0.479,0.891,1,-5.067,1,0.392,0.0895,4.79e-06,0.358,0.699,165.428,3926803,178.0863,0.0,178.0863,-5.067,165.428,0.001,4,0.966,1,0.0,1,0.037
545,6kkKmXPMYBXUkzH381H7wq,0.427,0.865,1,-5.059,1,0.383,0.0985,1.44e-05,0.371,0.839,93.427,4412880,200.13062,0.0,196.10413,-5.059,93.427,0.156,4,1.0,1,0.556,1,0.455
546,73u6IuNGKEladhyFPvRcOu,0.606,0.804,2,-7.112,1,0.407,0.391,0.0,0.226,0.802,81.638,3559066,161.40889,0.0,154.39528,-7.112,81.638,0.0,4,0.95,2,0.105,1,0.221
547,0BBFlAguJLDBsBoDpPm0pV,0.593,0.385,9,-18.589,0,0.786,0.0536,2.07e-05,0.129,0.733,79.474,618153,28.03415,0.17533,28.03415,-18.589,79.474,0.143,4,1.0,9,0.0,0,0.056
548,28MLmHb6dKZZO7ZbfjF3uO,0.673,0.773,2,-6.351,0,0.39,0.0608,0.0,0.167,0.608,78.925,4771289,216.385,0.3771,213.95447,-6.351,78.925,0.097,4,0.831,2,0.373,0,0.316
549,53HmcK94NeLAjgDeoUmTgZ,0.626,0.516,0,-6.777,1,0.0907,0.376,0.0,0.112,0.553,84.876,3993690,181.11974,0.0,181.11972,-6.777,84.876,0.086,4,1.0,0,0.815,1,0.636
550,0FU3ZTcjONlt4Br16q0owv,0.46,0.738,11,-5.464,1,0.368,0.095,0.0,0.207,0.574,172.248,4559953,206.80058,0.21474,197.84563,-5.464,172.248,0.095,4,0.753,11,0.949,1,0.732
551,2pSIjhJFBuWK8sNBO3F1jv,0.434,0.9,5,-5.733,0,0.463,0.105,0.00196,0.816,0.484,148.0,4591057,208.2112,0.17995,208.2112,-5.733,148.0,0.123,4,0.932,5,0.885,0,0.676
552,0CChB8QhorSsCgdhoGhVs3,0.621,0.829,10,-4.154,0,0.333,0.0486,0.0,0.265,0.65,93.082,4128761,187.2454,0.0,183.0313,-4.154,93.082,0.513,4,1.0,10,0.597,0,0.553
553,0z2ZZxQkPApZuYn6RsIbGJ,0.562,0.633,0,-6.817,0,0.303,0.0852,2.24e-06,0.147,0.685,100.291,1961738,88.96771,0.0,86.65687,-6.817,100.291,0.109,5,0.629,0,0.367,0,0.167
554,6UJdCo6V6upOhosdrTxFdj,0.601,0.835,3,-4.876,1,0.286,0.172,0.0,0.306,0.732,80.222,5591906,253.60118,0.0,251.25153,-4.876,80.222,0.177,4,1.0,3,0.047,1,0.269
555,4xctx5RtsgcjFSwZQGQj9E,0.532,0.636,2,-7.292,0,0.299,0.0723,2.96e-05,0.106,0.725,134.708,1679950,76.18821,2.12463,68.32472,-7.292,134.708,0.054,4,1.0,2,0.613,0,0.502
556,1sRQzflFI4OooCN1dQK9NG,0.841,0.541,5,-7.564,0,0.143,0.0968,0.0,0.0982,0.378,145.038,4123644,187.01334,2.04916,183.20544,-7.564,145.038,0.39,4,1.0,5,0.738,0,0.755
557,7jp82fnXbM6nq6HL4LPwuR,0.816,0.37,3,-9.714,0,0.15,0.792,0.000375,0.0992,0.551,76.471,3087000,140.0,0.12762,135.25624,-9.714,76.471,0.037,4,1.0,3,0.502,0,0.503
558,01FdHm3au8phRHYuCF2zAh,0.573,0.466,11,-9.951,0,0.397,0.835,3.8e-06,0.111,0.562,168.57,4048086,183.58667,0.17329,178.77625,-9.951,168.57,0.078,3,1.0,11,0.54,0,0.903
559,06nMeoeJumuAenz7XKhHYw,0.731,0.538,1,-6.862,0,0.346,0.588,5.02e-05,0.112,0.385,91.991,3740268,169.62666,0.14558,166.17941,-6.862,91.991,0.75,4,1.0,1,0.703,0,0.834
560,4xN1KyoHeM8fsi1HSTtS82,0.743,0.527,11,-9.57,0,0.051,0.308,0.0,0.154,0.228,85.033,3969588,180.02667,0.14172,177.13924,-9.57,85.033,0.108,4,1.0,11,0.822,0,0.687
561,4JaxkRJ25dNVzlrGOOkuJD,0.885,0.548,10,-9.01,0,0.0652,0.492,0.00151,0.112,0.729,118.009,3434802,155.77333,0.10594,149.51909,-9.01,118.009,0.433,4,1.0,10,0.52,0,0.596
562,5sPrlLjWAXfZJlUiZmGWDA,0.766,0.635,0,-8.063,1,0.112,0.0198,0.0,0.23,0.667,153.002,4233012,191.97333,0.13941,189.96245,-8.063,153.002,0.183,4,1.0,0,0.774,1,0.72
563,63dFxpFqmcMSqsRuMXb2Ku,0.815,0.363,3,-10.264,0,0.0934,0.4,2.85e-05,0.109,0.673,74.978,3681468,166.96,0.16331,166.96,-10.264,74.978,0.377,4,1.0,3,0.124,0,0.317
564,6F7XDBpGbmrFrEw9aTemS0,0.717,0.354,4,-9.21,0,0.191,0.821,1.76e-06,0.137,0.233,140.169,4013100,182.0,0.17995,176.23946,-9.21,140.169,0.268,4,0.822,4,0.627,0,0.557
565,1XUivd12LBHFanCqt0buaz,0.913,0.319,9,-12.873,0,0.167,0.928,0.000304,0.0744,0.694,109.989,4313862,195.64,0.16848,186.95546,-12.873,109.989,0.703,4,1.0,9,0.679,0,0.856
566,0IGLcex3HtI1EzVKLrT4RN,0.955,0.646,11,-5.924,0,0.26,0.0883,0.0,0.215,0.691,125.132,4190320,190.03719,0.0,186.0673,-5.924,125.132,0.76,4,0.88,11,0.594,0,0.566
567,7li8rJ9EFVTzZkR7whXJ3u,0.925,0.619,1,-6.476,1,0.288,0.14,0.0,0.0585,0.635,119.979,4159260,188.62857,0.18717,170.86404,-6.476,119.979,0.622,4,0.834,1,0.568,1,0.484
568,5442w79m9EHjvOMQE3gwue,0.859,0.578,6,-7.934,1,0.148,0.343,0.0,0.101,0.791,139.954,4399281,199.51389,1.11565,179.36253,-7.934,139.954,0.661,4,1.0,6,0.249,1,0.424
569,5qsYZW6Djd9GcOfe0PAS1C,0.697,0.638,2,-7.597,1,0.224,0.297,0.0,0.109,0.217,144.95,3281218,148.80807,0.18204,144.32362,-7.597,144.95,0.434,4,1.0,2,0.761,1,0.712
570,0UHuzuIWUUEl514u6OBHpH,0.914,0.569,10,-6.975,0,0.387,0.0143,0.0,0.09,0.739,145.976,4692050,212.79138,0.22617,200.08054,-6.975,145.976,0.834,4,1.0,10,0.0,0,0.232
571,50pIdf79JKeP3rTt1HNPhm,0.912,0.495,2,-6.734,1,0.436,0.0172,0.0,0.341,0.167,135.076,3127912,141.85542,0.16812,130.60063,-6.734,135.076,0.868,4,1.0,2,0.697,1,0.677
572,25YEVf30mKndqagC1xFhKt,0.864,0.601,1,-7.675,1,0.239,0.426,0.0,0.256,0.344,126.999,3621893,164.2582,0.0,157.91312,-7.675,126.999,0.844,4,1.0,1,0.552,1,0.575
573,3nzmsFmoOY1q1t7UzNBtun,0.735,0.814,2,-4.792,1,0.342,0.0359,0.0,0.38,0.571,139.877,3147358,142.73732,0.1976,136.09215,-4.792,139.877,0.862,4,0.941,2,0.776,1,0.591
574,78YfV5PBiKt46V7RY2Tnqi,0.816,0.595,10,-6.671,0,0.519,0.00284,0.0,0.177,0.168,141.913,3688578,167.28246,0.18512,152.52026,-6.671,141.913,0.813,4,0.267,10,0.502,0,0.552
575,61LbKZQGr7BB6rAV3eiVCr,0.764,0.553,5,-7.965,0,0.35,0.0235,6.2e-06,0.152,0.608,77.551,3536017,160.36359,0.20322,144.77641,-7.965,77.551,0.468,4,1.0,5,0.477,0,0.429
576,4cqxE2OwALWHBLFaUeHVii,0.749,0.633,1,-5.384,1,0.089,0.166,0.0,0.331,0.355,119.073,2845826,129.0624,0.18567,120.11683,-5.384,119.073,0.533,4,1.0,1,0.318,1,0.248
577,3zU302husG0y1xweMFnkDH,0.806,0.452,5,-8.256,0,0.263,0.126,0.0,0.126,0.139,129.965,4396465,199.38617,0.16245,196.04608,-8.256,129.965,0.718,4,0.975,5,0.193,0,0.421
